FIPS,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,State_code
26061,Maine,US,4/3/2020 22:46,46.89988536,-88.68495385,1,0,0,0,
1069,Maine,US,4/3/2020 22:46,31.15197924,-85.29939599,12,1,0,0,
13153,Maine,US,4/3/2020 22:46,32.45802497,-83.66879087,53,5,0,0,
47083,Maine,US,4/3/2020 22:46,36.28872054,-87.71878828,1,0,0,0,
5061,Maine,US,4/3/2020 22:46,34.09007427,-93.9934871,1,0,0,0,
18067,Maine,US,4/3/2020 22:46,40.48527731,-86.11351892,25,2,0,0,
24027,Maine,US,4/3/2020 22:46,39.25305293,-76.93126208,166,2,0,0,
29091,Maine,US,4/3/2020 22:46,36.77383887,-91.88683935,1,0,0,0,
34017,Maine,US,4/3/2020 22:46,40.73766234,-74.07515667,2835,59,0,0,
8055,Maine,US,4/3/2020 22:46,37.68473101,-104.9612585,1,0,0,0,
46065,Maine,US,4/3/2020 22:46,44.39091534,-99.99661148,3,0,0,0,
6023,Maine,US,4/3/2020 22:46,40.69923009,-123.876044,37,0,0,0,
32013,Maine,US,4/3/2020 22:46,41.40692186,-118.1109427,7,0,0,0,
28053,Maine,US,4/3/2020 22:46,33.12825718,-90.52252707,4,1,0,0,
47085,Maine,US,4/3/2020 22:46,36.03958805,-87.77992872,3,0,0,0,
48231,Maine,US,4/3/2020 22:46,33.12351514,-96.08551032,8,0,0,0,
34019,Manitoba,US,4/3/2020 22:46,40.56335249,-74.91284156,148,0,0,0,
42061,Martinique,US,4/3/2020 22:46,40.42162652,-77.97673273,3,0,0,0,
18069,Maryland,US,4/3/2020 22:46,40.82907273,-85.48822092,3,1,0,0,
26063,Maryland,US,4/3/2020 22:46,43.83353985,-83.04078453,4,0,0,0,
39077,Maryland,US,4/3/2020 22:46,41.14651175,-82.59867951,5,1,0,0,
46067,Maryland,US,4/3/2020 22:46,43.33449012,-97.75536441,2,0,0,0,
22045,Maryland,US,4/3/2020 22:46,29.86803617,-91.75871777,78,3,0,0,
22047,Maryland,US,4/3/2020 22:46,30.25734305,-91.3499598,81,5,0,0,
16049,Maryland,US,4/3/2020 22:46,45.84721541,-115.4634436,1,0,0,0,
6025,Maryland,US,4/3/2020 22:46,33.0393082,-115.3669042,52,1,0,0,
5063,Maryland,US,4/3/2020 22:46,35.74242707,-91.57001641,3,0,0,0,
12061,Maryland,US,4/3/2020 22:46,27.69308961,-80.60556721,47,0,0,0,
42063,Maryland,US,4/3/2020 22:46,40.65241041,-79.08963285,7,0,0,0,
26065,Maryland,US,4/3/2020 22:46,42.59716886,-84.37472069,152,1,0,0,
6027,Maryland,US,4/3/2020 22:46,36.51112084,-117.4111978,10,0,0,0,
26067,Maryland,US,4/3/2020 22:46,42.94502238,-85.07413319,6,0,0,0,
26069,Maryland,US,4/3/2020 22:46,44.35486835,-83.63484895,1,0,0,0,
19095,Maryland,US,4/3/2020 22:46,41.68630265,-92.0643373,5,0,0,0,
55049,Maryland,US,4/3/2020 22:46,43.00050278,-90.13469017,3,0,0,0,
37097,Maryland,US,4/3/2020 22:46,35.80950511,-80.8743128,36,0,0,0,
49021,Maryland,US,4/3/2020 22:46,37.8590362,-113.2897381,10,0,0,0,
55051,Maryland,US,4/3/2020 22:46,46.26302338,-90.24295041,1,1,0,0,
17075,Maryland,US,4/3/2020 22:46,40.74717633,-87.82466784,4,0,0,0,
13155,Maryland,US,4/3/2020 22:46,31.60213036,-83.27501387,6,0,0,0,
26073,Maryland,US,4/3/2020 22:46,43.64060976,-84.84664923,9,2,0,0,
27059,Maryland,US,4/3/2020 22:46,45.56181234,-93.29487636,2,0,0,0,
53029,Maryland,US,4/3/2020 22:46,48.14713305,-122.5216407,119,4,0,0,
51093,Massachusetts,US,4/3/2020 22:46,36.90579348,-76.70842863,11,0,0,0,MA
27061,Massachusetts,US,4/3/2020 22:46,47.51009045,-93.63092229,2,0,0,0,MA
28057,Massachusetts,US,4/3/2020 22:46,34.27993475,-88.3606733,3,0,0,0,MA
1071,Massachusetts,US,4/3/2020 22:46,34.78144169,-85.99750489,12,1,0,0,MA
12063,Massachusetts,US,4/3/2020 22:46,30.7954597,-85.21500423,4,0,0,0,MA
13157,Massachusetts,US,4/3/2020 22:46,34.13794553,-83.56814788,12,0,0,0,MA
17077,Massachusetts,US,4/3/2020 22:46,37.78595185,-89.38232563,8,0,0,0,MA
18071,Massachusetts,US,4/3/2020 22:46,38.9091582,-86.03851889,25,0,0,0,MA
19097,Massachusetts,US,4/3/2020 22:46,42.17178824,-90.57354837,2,0,0,0,MA
20085,Massachusetts,US,4/3/2020 22:46,39.41673394,-95.79356799,1,0,0,0,MA
22049,Massachusetts,US,4/3/2020 22:46,32.30251776,-92.55692092,4,0,0,0,MA
26075,Massachusetts,US,4/3/2020 22:46,42.24807035,-84.42258681,69,3,0,0,MA
27063,Massachusetts,US,4/3/2020 22:46,43.67423373,-95.15398258,1,0,0,0,MA
28059,Massachusetts,US,4/3/2020 22:46,30.54020656,-88.64184064,75,1,0,0,MA
29095,Mayotte,US,4/3/2020 22:46,39.01002188,-94.34724536,103,3,0,0,
37099,Michigan,US,4/3/2020 22:46,35.28814273,-83.14093385,2,0,0,0,MI
40065,Michigan,US,4/3/2020 22:46,34.58781741,-99.41138784,4,0,0,0,MI
41029,Michigan,US,4/3/2020 22:46,42.43201126,-122.7289309,27,0,0,0,MI
47087,Michigan,US,4/3/2020 22:46,36.36380466,-85.67239905,3,0,0,0,MI
48239,Michigan,US,4/3/2020 22:46,28.95472367,-96.57749563,3,0,0,0,MI
54035,Michigan,US,4/3/2020 22:46,38.84263974,-81.68148753,11,1,0,0,MI
55053,Michigan,US,4/3/2020 22:46,44.31864893,-90.80566792,2,0,0,0,MI
51095,Michigan,US,4/3/2020 22:46,37.31156958,-76.76950618,104,2,0,0,MI
13159,Michigan,US,4/3/2020 22:46,33.31535543,-83.68844964,2,0,0,0,MI
18073,Michigan,US,4/3/2020 22:46,41.02078733,-87.11553319,13,1,0,0,MI
19099,Michigan,US,4/3/2020 22:46,41.68576082,-93.05567785,8,0,0,0,MI
28061,Michigan,US,4/3/2020 22:46,32.01922104,-89.11786866,3,0,0,0,MI
29097,Michigan,US,4/3/2020 22:46,37.20351921,-94.34050458,9,0,0,0,MI
45053,Michigan,US,4/3/2020 22:46,32.43171982,-81.02487495,8,0,0,0,MI
48241,Michigan,US,4/3/2020 22:46,30.74685667,-94.02667579,3,0,0,0,MI
18075,Michigan,US,4/3/2020 22:46,40.43781032,-85.00576229,2,0,0,0,MI
1073,Michigan,US,4/3/2020 22:46,33.55554728,-86.895063,351,6,0,0,MI
5069,Michigan,US,4/3/2020 22:46,34.26767081,-91.92619839,51,0,0,0,MI
8059,Michigan,US,4/3/2020 22:46,39.58635604,-105.2517692,385,9,0,0,MI
13163,Michigan,US,4/3/2020 22:46,33.05867328,-82.41609057,2,0,0,0,MI
16051,Michigan,US,4/3/2020 22:46,43.82078483,-112.3131749,3,0,0,0,MI
18077,Michigan,US,4/3/2020 22:46,38.78576239,-85.43633383,5,0,0,0,MI
19101,Michigan,US,4/3/2020 22:46,41.03192394,-91.94849466,2,0,0,0,MI
20087,Michigan,US,4/3/2020 22:46,39.2347941,-95.38289232,2,0,0,0,MI
21111,Michigan,US,4/3/2020 22:46,38.18664655,-85.65931031,228,11,0,0,MI
22051,Michigan,US,4/3/2020 22:46,29.74075478,-90.11115756,2495,85,0,0,MI
28063,Michigan,US,4/3/2020 22:46,31.73397872,-91.03764977,1,0,0,0,MI
29099,Michigan,US,4/3/2020 22:46,38.25926778,-90.53870896,47,0,0,0,MI
30043,Michigan,US,4/3/2020 22:46,46.14907081,-112.094396,2,0,0,0,MI
36045,Michigan,US,4/3/2020 22:46,44.04200959,-75.94653457,18,0,0,0,MI
39081,Michigan,US,4/3/2020 22:46,40.38614126,-80.76259514,16,0,0,0,MI
47089,Michigan,US,4/3/2020 22:46,36.04818632,-83.45148924,6,0,0,0,MI
48245,Michigan,US,4/3/2020 22:46,29.8832777,-94.16434171,40,1,0,0,MI
53031,Michigan,US,4/3/2020 22:46,47.75003077,-123.5609704,19,0,0,0,MI
54037,Michigan,US,4/3/2020 22:46,39.30776166,-77.86014147,12,0,0,0,MI
55055,Michigan,US,4/3/2020 22:46,43.02054068,-88.77529134,13,0,0,0,MI
22053,Michigan,US,4/3/2020 22:46,30.26896765,-92.81210004,14,0,0,0,MI
13165,Michigan,US,4/3/2020 22:46,32.79248718,-81.96040187,2,0,0,0,MI
18079,Michigan,US,4/3/2020 22:46,38.99588883,-85.62710784,31,0,0,0,MI
16053,Michigan,US,4/3/2020 22:46,42.68891267,-114.2655033,8,0,0,0,MI
17083,Michigan,US,4/3/2020 22:46,39.08869046,-90.35393073,1,0,0,0,MI
21113,Michigan,US,4/3/2020 22:46,37.87119786,-84.58252003,13,0,0,0,MI
48249,Michigan,US,4/3/2020 22:46,27.73103938,-98.0904705,1,0,0,0,MI
17085,Michigan,US,4/3/2020 22:46,42.36542373,-90.21094405,4,0,0,0,MI
5071,Michigan,US,4/3/2020 22:46,35.56759135,-93.46036368,7,0,0,0,MI
13167,Michigan,US,4/3/2020 22:46,32.70211082,-82.66166794,1,0,0,0,MI
18081,Michigan,US,4/3/2020 22:46,39.48994426,-86.10149107,136,4,0,0,MI
19103,Michigan,US,4/3/2020 22:46,41.67169354,-91.58754744,83,0,0,0,MI
20091,Michigan,US,4/3/2020 22:46,38.88548175,-94.82250877,172,7,0,0,MI
29101,Michigan,US,4/3/2020 22:46,38.74719601,-93.80691168,26,0,0,0,MI
47091,Michigan,US,4/3/2020 22:46,36.4552395,-81.84886538,2,0,0,0,MI
48251,Michigan,US,4/3/2020 22:46,32.37877812,-97.36615819,18,1,0,0,MI
56019,Michigan,US,4/3/2020 22:46,44.04057166,-106.5845174,8,0,0,0,MI
37101,Michigan,US,4/3/2020 22:46,35.51745004,-78.36622717,25,2,0,0,MI
13169,Michigan,US,4/3/2020 22:46,33.02512137,-83.56019163,6,0,0,0,MI
19105,Michigan,US,4/3/2020 22:46,42.12118609,-91.13139641,5,0,0,0,MI
28067,Michigan,US,4/3/2020 22:46,31.62257767,-89.168969,8,0,0,0,MI
41033,Michigan,US,4/3/2020 22:46,42.3665549,-123.5561938,12,0,0,0,MI
2110,Michigan,US,4/3/2020 22:46,58.45031811,-134.200436,11,0,0,0,MI
55057,Michigan,US,4/3/2020 22:46,43.92456975,-90.11120239,4,0,0,0,MI
42067,Michigan,US,4/3/2020 22:46,40.53358749,-77.3997513,5,0,0,0,MI
26077,Michigan,US,4/3/2020 22:46,42.24542231,-85.53038622,40,1,0,0,MI
26079,Michigan,US,4/3/2020 22:46,44.68512729,-85.09085699,8,1,0,0,MI
54039,Michigan,US,4/3/2020 22:46,38.33860077,-81.52857054,40,0,0,0,MI
27067,Michigan,US,4/3/2020 22:46,45.1526059,-95.00586446,2,0,0,0,MI
17089,Michigan,US,4/3/2020 22:46,41.93842729,-88.42861412,176,9,0,0,MI
49025,Michigan,US,4/3/2020 22:46,37.28507306,-111.8861752,1,0,0,0,MI
17091,Michigan,US,4/3/2020 22:46,41.13746989,-87.86205334,58,2,0,0,MI
,Michigan,US,4/3/2020 22:46,39.0997,-94.5786,139,2,0,0,MI
48255,Michigan,US,4/3/2020 22:46,28.90705334,-97.85960149,2,0,0,0,MI
15007,Michigan,US,4/3/2020 22:46,22.03935037,-159.5966786,13,0,0,0,MI
48257,Michigan,US,4/3/2020 22:46,32.5991417,-96.28734728,9,0,0,0,MI
40071,Minnesota,US,4/3/2020 22:46,36.81799745,-97.14421435,25,1,0,0,MN
31099,Minnesota,US,4/3/2020 22:46,40.50663314,-98.94877182,1,0,0,0,MN
28069,Minnesota,US,4/3/2020 22:46,32.75462946,-88.64105766,4,0,0,0,MN
2122,Minnesota,US,4/3/2020 22:46,60.24429722,-151.5388884,10,0,0,0,MN
17093,Minnesota,US,4/3/2020 22:46,41.59081014,-88.42869583,37,2,0,0,MN
48259,Minnesota,US,4/3/2020 22:46,29.94414155,-98.7113588,8,0,0,0,MN
23011,Minnesota,US,4/3/2020 22:46,44.40759555,-69.76738544,19,1,0,0,MN
55059,Minnesota,US,4/3/2020 22:46,42.57639354,-88.04051686,81,0,0,0,MN
10001,Minnesota,US,4/3/2020 22:46,39.08646628,-75.56884914,54,2,0,0,MN
24029,Minnesota,US,4/3/2020 22:46,39.24976208,-76.04741541,5,0,0,0,MN
26081,Minnesota,US,4/3/2020 22:46,43.03197711,-85.54934642,136,2,0,0,MN
44003,Minnesota,US,4/3/2020 22:46,41.67106337,-71.57641596,59,0,0,0,MN
21117,Minnesota,US,4/3/2020 22:46,38.93950319,-84.53241199,25,3,0,0,MN
19107,Minnesota,US,4/3/2020 22:46,41.33649833,-92.1785067,1,0,0,0,MN
6029,Minnesota,US,4/3/2020 22:46,35.34329425,-118.7277796,173,2,0,0,MN
48265,Minnesota,US,4/3/2020 22:46,30.06040006,-99.34930144,2,0,0,0,MN
45055,Minnesota,US,4/3/2020 22:46,34.33988254,-80.58763164,136,2,0,0,MN
2130,Minnesota,US,4/3/2020 22:46,55.57445008,-130.975561,14,0,0,0,MN
31105,Minnesota,US,4/3/2020 22:46,41.19774275,-103.7148131,5,0,0,0,MN
53033,Minnesota,US,4/3/2020 22:46,47.49137892,-121.8346131,2787,186,0,0,MN
51099,Minnesota,US,4/3/2020 22:46,38.26818502,-77.15852768,6,0,0,0,MN
51101,Minnesota,US,4/3/2020 22:46,37.70965316,-77.09384941,1,0,0,0,MN
51097,Minnesota,US,4/3/2020 22:46,37.71044922,-76.88689628,1,0,0,0,MN
40073,Minnesota,US,4/3/2020 22:46,35.94530008,-97.94193268,3,0,0,0,MN
6031,Minnesota,US,4/3/2020 22:46,36.07409056,-119.8159973,5,0,0,0,MN
40075,Minnesota,US,4/3/2020 22:46,34.91671958,-98.97720696,1,0,0,0,MN
8063,Minnesota,US,4/3/2020 22:46,39.30497777,-102.6022199,4,0,0,0,MN
53035,Minnesota,US,4/3/2020 22:46,47.63479026,-122.6436061,95,0,0,0,MN
53037,Minnesota,US,4/3/2020 22:46,47.12521214,-120.679439,10,0,0,0,MN
41035,Minnesota,US,4/3/2020 22:46,42.68762984,-121.6496461,13,0,0,0,MN
48273,Minnesota,US,4/3/2020 22:46,27.42435506,-97.69894948,1,0,0,0,MN
53039,Minnesota,US,4/3/2020 22:46,45.87325839,-120.7913598,9,1,0,0,MN
17095,Minnesota,US,4/3/2020 22:46,40.93148779,-90.2133034,1,0,0,0,MN
18083,Minnesota,US,4/3/2020 22:46,38.68861576,-87.4194665,4,0,0,0,MN
23013,Minnesota,US,4/3/2020 22:46,44.11486325,-69.10529169,9,0,0,0,MN
31107,Minnesota,US,4/3/2020 22:46,42.63758421,-97.89178836,2,0,0,0,MN
39083,Minnesota,US,4/3/2020 22:46,40.39830217,-82.42027563,5,1,0,0,MN
47093,Minnesota,US,4/3/2020 22:46,35.99508821,-83.94635435,98,1,0,0,MN
27071,Minnesota,US,4/3/2020 22:46,48.24539665,-93.78352843,1,0,0,0,MN
16055,Minnesota,US,4/3/2020 22:46,47.67282258,-116.7020872,37,0,0,0,MN
18085,Minnesota,US,4/3/2020 22:46,41.24521668,-85.86312322,8,0,0,0,MN
19109,Minnesota,US,4/3/2020 22:46,43.20405458,-94.20691791,1,0,0,0,MN
55063,Minnesota,US,4/3/2020 22:46,43.90632465,-91.11451093,19,0,0,0,MN
4012,Minnesota,US,4/3/2020 22:46,33.72854224,-113.9810029,2,0,0,0,MN
8067,Minnesota,US,4/3/2020 22:46,37.28632032,-107.8429014,24,0,0,0,MN
18087,Minnesota,US,4/3/2020 22:46,41.64232188,-85.42674232,4,0,0,0,MN
18091,Minnesota,US,4/3/2020 22:46,41.54366008,-86.74072188,17,1,0,0,MN
,Minnesota,US,4/3/2020 22:46,41.3442613,-88.88633881,6,1,0,0,MN
,Minnesota,US,4/3/2020 22:46,31.67884782,-92.15907765,2,0,0,0,MN
20099,Minnesota,US,4/3/2020 22:46,37.19113093,-95.29849679,1,0,0,0,MN
,Minnesota,US,4/3/2020 22:46,44.9973857,-96.17488219,1,0,0,0,MN
42069,Minnesota,US,4/3/2020 22:46,41.43564672,-75.60379201,119,4,0,0,MN
22055,Minnesota,US,4/3/2020 22:46,30.2049055,-92.06959876,276,2,0,0,MN
28071,Minnesota,US,4/3/2020 22:46,34.35687874,-89.48490961,21,1,0,0,MN
29107,Minnesota,US,4/3/2020 22:46,39.06986886,-93.78076396,20,1,0,0,MN
22057,Minnesota,US,4/3/2020 22:46,29.52470226,-90.40976986,185,3,0,0,MN
8065,Minnesota,US,4/3/2020 22:46,39.20278823,-106.3555697,2,0,0,0,MN
12069,Mississippi,US,4/3/2020 22:46,28.76202069,-81.7125123,88,2,0,0,
17097,Mississippi,US,4/3/2020 22:46,42.3224907,-88.00367925,608,13,0,0,
18089,Mississippi,US,4/3/2020 22:46,41.41874274,-87.38277575,244,7,0,0,
30047,Mississippi,US,4/3/2020 22:46,47.64514965,-114.0898013,4,0,0,0,
39085,Mississippi,US,4/3/2020 22:46,41.69710807,-81.23676539,65,3,0,0,
46079,Mississippi,US,4/3/2020 22:46,44.02193107,-97.12926365,1,0,0,0,
1075,Mississippi,US,4/3/2020 22:46,33.77995024,-88.09668032,1,0,0,0,
13171,Mississippi,US,4/3/2020 22:46,33.07841647,-84.14263877,6,0,0,0,
28073,Mississippi,US,4/3/2020 22:46,31.20572971,-89.5077704,9,0,0,0,
48277,Mississippi,US,4/3/2020 22:46,33.66981763,-95.57404777,3,0,0,0,
48279,Mississippi,US,4/3/2020 22:46,34.06859623,-102.3516289,1,0,0,0,
50015,Mississippi,US,4/3/2020 22:46,44.60353043,-72.64356694,17,0,0,0,
48281,Mississippi,US,4/3/2020 22:46,31.19531316,-98.24206613,1,0,0,0,
31109,Mississippi,US,4/3/2020 22:46,40.78416049,-96.68777155,14,0,0,0,
42071,Mississippi,US,4/3/2020 22:46,40.03904563,-76.24770128,232,5,0,0,
45057,Mississippi,US,4/3/2020 22:46,34.68270843,-80.70513032,31,0,0,0,
51103,Mississippi,US,4/3/2020 22:46,37.71889653,-76.46400482,1,0,0,0,
41039,Mississippi,US,4/3/2020 22:46,43.93727035,-122.847753,21,1,0,0,
13173,Mississippi,US,4/3/2020 22:46,31.0382857,-83.06472457,1,0,0,0,
26087,Mississippi,US,4/3/2020 22:46,43.09052506,-83.22153148,22,0,0,0,
56021,Mississippi,US,4/3/2020 22:46,41.3070252,-104.6887497,37,0,0,0,
8069,Mississippi,US,4/3/2020 22:46,40.66671597,-105.4625784,124,7,0,0,
21123,Mississippi,US,4/3/2020 22:46,37.54567114,-85.70138352,1,0,0,0,
16057,Mississippi,US,4/3/2020 22:46,46.81587887,-116.7113698,1,0,0,0,
40077,Mississippi,US,4/3/2020 22:46,34.87844729,-95.25215049,2,0,0,0,
1077,Mississippi,US,4/3/2020 22:46,34.90171875,-87.65624729,14,2,0,0,
28075,Mississippi,US,4/3/2020 22:46,32.40419769,-88.66229662,50,0,0,0,
47097,Mississippi,US,4/3/2020 22:46,35.75893438,-89.6301591,2,0,0,0,
21125,Mississippi,US,4/3/2020 22:46,37.10975748,-84.11321779,2,0,0,0,
13175,Mississippi,US,4/3/2020 22:46,32.46325233,-82.92221316,15,0,0,0,
45059,Mississippi,US,4/3/2020 22:46,34.48244419,-82.00490796,6,0,0,0,
48285,Mississippi,US,4/3/2020 22:46,29.38508402,-96.93186692,1,0,0,0,
1079,Mississippi,US,4/3/2020 22:46,34.52041498,-87.31069453,4,0,0,0,
5075,Mississippi,US,4/3/2020 22:46,36.04188196,-91.10867198,1,0,0,0,
18093,Mississippi,US,4/3/2020 22:46,38.84112637,-86.48361629,22,4,0,0,
21127,Mississippi,US,4/3/2020 22:46,38.07136018,-82.72882223,1,0,0,0,
28077,Mississippi,US,4/3/2020 22:46,31.55147224,-90.10841127,5,0,0,0,
39087,Mississippi,US,4/3/2020 22:46,38.59743452,-82.53466552,3,0,0,0,
42073,Mississippi,US,4/3/2020 22:46,40.99206278,-80.33393706,19,2,0,0,
46081,Mississippi,US,4/3/2020 22:46,44.35919441,-103.7929428,9,0,0,0,
47099,Mississippi,US,4/3/2020 22:46,35.21675201,-87.39787695,3,0,0,0,
40079,Mississippi,US,4/3/2020 22:46,34.89851864,-94.70392124,1,0,0,0,
27079,Mississippi,US,4/3/2020 22:46,44.37136597,-93.72844721,19,0,0,0,
35025,Mississippi,US,4/3/2020 22:46,32.79215361,-103.4123733,2,0,0,0,
28079,Mississippi,US,4/3/2020 22:46,32.7536828,-89.52402044,7,0,0,0,
20103,Mississippi,US,4/3/2020 22:46,39.20183497,-95.03620809,31,0,0,0,
42075,Mississippi,US,4/3/2020 22:46,40.36680311,-76.45651841,54,0,0,0,
1081,Mississippi,US,4/3/2020 22:46,32.60154883,-85.35132246,99,3,0,0,
5077,Mississippi,US,4/3/2020 22:46,34.78498904,-90.78383866,1,0,0,0,
12071,Mississippi,US,4/3/2020 22:46,26.58410348,-81.88399313,304,11,0,0,
13177,Mississippi,US,4/3/2020 22:46,31.7793306,-84.14324253,115,8,0,0,
28081,Mississippi,US,4/3/2020 22:46,34.2918775,-88.68149954,26,1,0,0,
37105,Mississippi,US,4/3/2020 22:46,35.47623147,-79.17569362,3,0,0,0,
45061,Mississippi,US,4/3/2020 22:46,34.16393091,-80.25690731,13,1,0,0,
48287,Mississippi,US,4/3/2020 22:46,30.31120597,-96.97045773,2,0,0,0,
51105,Mississippi,US,4/3/2020 22:46,36.70586667,-83.12606515,2,0,0,0,
26089,Mississippi,US,4/3/2020 22:46,44.94430054,-85.80150326,1,0,0,0,
28083,Mississippi,US,4/3/2020 22:46,33.55545125,-90.29900733,21,1,0,0,
42077,Mississippi,US,4/3/2020 22:46,40.6154815,-75.59435245,584,5,0,0,
26091,Mississippi,US,4/3/2020 22:46,41.89475156,-84.06603727,24,0,0,0,
37107,Mississippi,US,4/3/2020 22:46,35.2403259,-77.64245615,7,0,0,0,
12073,Mississippi,US,4/3/2020 22:46,30.45955727,-84.27491114,39,0,0,0,
48289,Mississippi,US,4/3/2020 22:46,31.29872538,-95.9936328,2,0,0,0,
12075,Mississippi,US,4/3/2020 22:46,29.31829741,-82.74007147,2,0,0,0,
16061,Mississippi,US,4/3/2020 22:46,46.23315327,-116.434146,1,0,0,0,
21135,Mississippi,US,4/3/2020 22:46,38.53184419,-83.37735618,1,0,0,0,
36049,Mississippi,US,4/3/2020 22:46,43.7844157,-75.44903992,2,0,0,0,
47101,Mississippi,US,4/3/2020 22:46,35.52853208,-87.49022694,2,0,0,0,
53041,Mississippi,US,4/3/2020 22:46,46.57756476,-122.3925769,12,0,0,0,
30049,Mississippi,US,4/3/2020 22:46,47.12610041,-112.394698,13,0,0,0,
45063,Mississippi,US,4/3/2020 22:46,33.89665987,-81.27146426,78,1,0,0,
51678,Mississippi,US,4/3/2020 22:46,37.78258621,-79.44262866,2,0,0,0,
13179,Mississippi,US,4/3/2020 22:46,31.82588896,-81.49251135,7,0,0,0,
30051,Mississippi,US,4/3/2020 22:46,48.56084317,-111.024307,1,0,0,0,
48291,Mississippi,US,4/3/2020 22:46,30.15152688,-94.81205615,5,0,0,0,
39089,Mississippi,US,4/3/2020 22:46,40.09136236,-82.48185785,35,1,0,0,
1083,Mississippi,US,4/3/2020 22:46,34.81185586,-86.98310072,30,0,0,0,
48293,Mississippi,US,4/3/2020 22:46,31.5454767,-96.58095444,3,0,0,0,
5079,Missouri,US,4/3/2020 22:46,33.95317155,-91.74002806,6,0,0,0,MO
8073,Missouri,US,4/3/2020 22:46,38.98749519,-103.5136649,1,0,0,0,MO
13181,Missouri,US,4/3/2020 22:46,33.79201475,-82.45024131,5,0,0,0,MO
16063,Missouri,US,4/3/2020 22:46,43.0012336,-114.1358773,5,0,0,0,MO
22061,Missouri,US,4/3/2020 22:46,32.6003154,-92.6659741,17,0,0,0,MO
23015,Missouri,US,4/3/2020 22:46,44.05996956,-69.54227124,8,0,0,0,MO
27081,Missouri,US,4/3/2020 22:46,44.41311883,-96.26688165,1,0,0,0,MO
28085,Missouri,US,4/3/2020 22:46,31.53288662,-90.45391915,14,0,0,0,MO
29113,Missouri,US,4/3/2020 22:46,39.05345619,-90.95588181,12,0,0,0,MO
30053,Missouri,US,4/3/2020 22:46,48.54265777,-115.4046155,6,1,0,0,MO
31111,Missouri,US,4/3/2020 22:46,41.04658298,-100.7475374,14,1,0,0,MO
37109,Missouri,US,4/3/2020 22:46,35.48508185,-81.21740317,9,0,0,0,MO
40081,Missouri,US,4/3/2020 22:46,35.70270942,-96.8812462,7,0,0,0,MO
41041,Missouri,US,4/3/2020 22:46,44.64252874,-123.869912,4,0,0,0,MO
46083,Missouri,US,4/3/2020 22:46,43.27841182,-96.7203905,19,0,0,0,MO
47103,Missouri,US,4/3/2020 22:46,35.13738622,-86.58910106,4,0,0,0,MO
53043,Missouri,US,4/3/2020 22:46,47.57705241,-118.4194388,1,0,0,0,MO
56023,Missouri,US,4/3/2020 22:46,42.26376367,-110.6563997,1,0,0,0,MO
19113,Missouri,US,4/3/2020 22:46,42.07923082,-91.59809485,118,4,0,0,MO
20107,Missouri,US,4/3/2020 22:46,38.21267844,-94.84254089,5,0,0,0,MO
41043,Missouri,US,4/3/2020 22:46,44.48899494,-122.5373154,37,2,0,0,MO
9005,Missouri,US,4/3/2020 22:46,41.7937534,-73.2451475,173,4,0,0,MO
48297,Missouri,US,4/3/2020 22:46,28.35101362,-98.1246786,3,0,0,0,MO
17105,Missouri,US,4/3/2020 22:46,40.89188292,-88.55784752,6,0,0,0,MO
22063,Missouri,US,4/3/2020 22:46,30.44143993,-90.73061664,40,1,0,0,MO
26093,Missouri,US,4/3/2020 22:46,42.60302282,-83.91297209,121,2,0,0,MO
29117,Missouri,US,4/3/2020 22:46,39.78110272,-93.54645978,1,0,0,0,MO
36051,Missouri,US,4/3/2020 22:46,42.72596275,-77.77966158,18,1,0,0,MO
48299,Missouri,US,4/3/2020 22:46,30.70645047,-98.68475262,3,0,0,0,MO
8075,Missouri,US,4/3/2020 22:46,40.7249637,-103.110817,7,0,0,0,MO
17107,Missouri,US,4/3/2020 22:46,40.12581572,-89.36638784,1,0,0,0,MO
21141,Missouri,US,4/3/2020 22:46,36.85949479,-86.877635,3,0,0,0,MO
39091,Missouri,US,4/3/2020 22:46,40.38996525,-83.76784341,3,0,0,0,MO
40083,Missouri,US,4/3/2020 22:46,35.91899576,-97.44352845,5,0,0,0,MO
54045,Missouri,US,4/3/2020 22:46,37.8299889,-81.93528571,4,0,0,0,MO
13183,Missouri,US,4/3/2020 22:46,31.75218791,-81.74952375,1,0,0,0,MO
5085,Missouri,US,4/3/2020 22:46,34.75392199,-91.88742357,15,0,0,0,MO
39093,Missouri,US,4/3/2020 22:46,41.29553751,-82.15083537,95,2,0,0,MO
6037,Missouri,US,4/3/2020 22:46,34.30828379,-118.2282411,4566,89,0,0,MO
47105,Missouri,US,4/3/2020 22:46,35.73939663,-84.31145275,12,0,0,0,MO
51107,Missouri,US,4/3/2020 22:46,39.08990083,-77.63481877,130,1,0,0,MO
19115,Missouri,US,4/3/2020 22:46,41.21842119,-91.26102611,1,0,0,0,MO
51109,Missouri,US,4/3/2020 22:46,37.97850256,-77.96274807,12,0,0,0,MO
40085,Missouri,US,4/3/2020 22:46,33.95273467,-97.23906784,2,0,0,0,MO
1085,Missouri,US,4/3/2020 22:46,32.1597283,-86.65158371,2,0,0,0,MO
13185,Missouri,US,4/3/2020 22:46,30.83568832,-83.27056716,28,1,0,0,MO
28087,Missouri,US,4/3/2020 22:46,33.47386518,-88.4419153,12,0,0,0,MO
